variable,max_lat_N,min_lat_S,max_long_E,min_long_W,start_time,end_time,temporal_resolution,spatial_resolution,temporal_agg_type,spatial_agg_type,min,max,file_size,file_name
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,min,mean,73919.59,103040.86,0.96,surface_pressure_t1_s2_A_1736965238318_min_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,min,min,71936.88,102982.94,0.8,surface_pressure_t1_s2_A_1736965238318_min_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,min,max,76398.75,103085.69,0.79,surface_pressure_t1_s2_A_1736965238318_min_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,max,mean,75329.31,106495.56,3.15,surface_pressure_t1_s1_A_1736965238318_max_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,max,min,74412.81,106495.06,2.7,surface_pressure_t1_s1_A_1736965238318_max_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,0.5,max,max,75927.81,106565.38,2.67,surface_pressure_t1_s1_A_1736965238318_max_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,max,mean,76481.73,106492.62,0.93,surface_pressure_t1_s2_A_1736965238318_max_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,max,min,74412.81,106488.06,0.77,surface_pressure_t1_s2_A_1736965238318_max_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1ME,1.0,max,max,78922.44,106565.38,0.75,surface_pressure_t1_s2_A_1736965238318_max_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,mean,mean,75007.25,102087.25,0.32,surface_pressure_t2_s1_A_1736965238318_mean_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,mean,min,74119.72,102084.18,0.32,surface_pressure_t2_s1_A_1736965238318_mean_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,mean,max,75589.77,102089.1,0.32,surface_pressure_t2_s1_A_1736965238318_mean_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,mean,mean,76126.84,102082.58,0.1,surface_pressure_t2_s2_A_1736965238318_mean_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,mean,min,74119.72,102072.97,0.1,surface_pressure_t2_s2_A_1736965238318_mean_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,mean,max,78601.06,102089.1,0.1,surface_pressure_t2_s2_A_1736965238318_mean_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,min,mean,72814.88,99447.84,0.31,surface_pressure_t2_s1_A_1736965238318_min_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,min,min,71936.88,99434.5,0.27,surface_pressure_t2_s1_A_1736965238318_min_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,min,max,73386.88,99490.5,0.27,surface_pressure_t2_s1_A_1736965238318_min_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,min,mean,73919.59,99420.2,0.1,surface_pressure_t2_s2_A_1736965238318_min_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,min,min,71936.88,99399.69,0.09,surface_pressure_t2_s2_A_1736965238318_min_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,min,max,76398.75,99490.5,0.09,surface_pressure_t2_s2_A_1736965238318_min_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,max,mean,76210.31,106495.56,0.29,surface_pressure_t2_s1_A_1736965238318_max_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,max,min,75342.06,106495.06,0.25,surface_pressure_t2_s1_A_1736965238318_max_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,0.5,max,max,76759.06,106565.38,0.25,surface_pressure_t2_s1_A_1736965238318_max_max.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,max,mean,77250.6,106492.62,0.1,surface_pressure_t2_s2_A_1736965238318_max_mean.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,max,min,75342.06,106488.06,0.09,surface_pressure_t2_s2_A_1736965238318_max_min.nc
surface_pressure,90,50,180,0,2010-01-01T00:00,2014-12-31T23:00,1YE,1.0,max,max,79753.19,106565.38,0.09,surface_pressure_t2_s2_A_1736965238318_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1H,0.25,none,none,63373.3,105371.12,388.56,surface_pressure_t0_s0_A_1736925232675.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1H,0.5,none,mean,63423.3,105101.38,137.54,surface_pressure_t0_s1_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1H,0.5,none,min,63373.3,104934.88,112.6,surface_pressure_t0_s1_A_1736925232675_min.nc
